573500.5261;9290855.7560
573638.6531;9291016.1383
573725.0597;9290973.5659
574258.4882;9291117.8678
574997.0585;9291326.8132
575497.3376;9291448.1973
575474.3521;9291594.1646
575541.2902;9291637.6368
575626.2594;9291483.0729
575666.9790;9291290.2258
575715.5398;9290955.8726
575625.7454;9290926.5088
575572.9674;9291013.6882
575399.4833;9291040.3139
575368.6375;9291120.1853
575025.9217;9291106.1037
573820.1055;9290763.4222
573702.5963;9290691.0511
573503.9862;9290726.0983
